cell_id,dataset_prefix,n_cycles,cycle_life,eol_80pct_q0_label,is_censored_80pct_q0,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope
hust_1-6,hust,100,962.0,962.0,0,1.1837456324444444,0.00758972254298797,,,,,,-0.0002586183599693365
hust_1-7,hust,25,1481.0,1481.0,0,1.1810638382222223,0.0020354675985996763,,,,,,-0.0002736216581196855
hust_1-7,hust,50,1481.0,1481.0,0,1.1788843653333334,0.0026877331861081067,,,,,,-0.0001801893770841647
hust_1-7,hust,100,1481.0,1481.0,0,1.1756329717777778,0.003915737222778778,,,,,,-0.00013310893022636423
hust_1-8,hust,25,1974.0,1974.0,0,1.1861717146666668,0.002044837846262695,,,,,,-0.00027361765811966785
hust_1-8,hust,50,1974.0,1974.0,0,1.1840787071111112,0.0026084223399025106,,,,,,-0.0001735973930905605
hust_1-8,hust,100,1974.0,1974.0,0,1.1811738235555556,0.003565569462575733,,,,,,-0.0001201672257892416
hust_10-1,hust,25,1538.0,1538.0,0,1.1707411315555556,0.0018154976574902382,,,,,,-0.00024620694017094983
hust_10-1,hust,50,1538.0,1538.0,0,1.1686974742222223,0.0024852542876819925,,,,,,-0.00016762829611845123
hust_10-1,hust,100,1538.0,1538.0,0,1.1657123842222221,0.0036092159416040576,,,,,,-0.00012281774830816784
hust_10-2,hust,25,1540.0,1540.0,0,1.196392072,0.004636526520704551,,,,,,0.0005863131794871734
hust_10-2,hust,50,1540.0,1540.0,0,1.1981078022222222,0.0037280149258940745,,,,,,0.00016563065866346453
hust_10-2,hust,100,1540.0,1540.0,0,1.196403403111111,0.003511919827041286,,,,,,-4.963301743508917e-05
hust_10-3,hust,25,1661.0,1661.0,0,1.1777734746666666,0.0019503290873068846,,,,,,-0.00026474223931625046
hust_10-3,hust,50,1661.0,1661.0,0,1.175569688888889,0.002669404821394463,,,,,,-0.00017987471041749258
hust_10-3,hust,100,1661.0,1661.0,0,1.1724043237777777,0.0038389462725529544,,,,,,-0.00013050024082408496
hust_10-4,hust,25,1649.0,1649.0,0,1.1904757457777777,0.005551147901072192,,,,,,0.0007368819145298843
hust_10-4,hust,50,1649.0,1649.0,0,1.1942671155555553,0.005472118177478119,,,,,,0.00032498744351074565
hust_10-4,hust,100,1649.0,1649.0,0,1.194663227777778,0.0040837928820981265,,,,,,3.739858639196947e-05
hust_10-5,hust,25,1842.0,1842.0,0,1.1919549084444445,0.0059847340131266085,,,,,,0.00078723475213674
hust_10-5,hust,50,1842.0,1842.0,0,1.1958927902222223,0.005793546318581037,,,,,,0.00034114905055356373
hust_10-5,hust,100,1842.0,1842.0,0,1.1965689439999998,0.004337848291054249,,,,,,4.768466873353766e-05
hust_10-6,hust,25,1879.0,1879.0,0,1.2272233786666666,0.002151068827440102,,,,,,-0.00029176618803417915
hust_10-6,hust,50,1879.0,1879.0,0,1.2249293515555557,0.0028392311674424265,,,,,,-0.00019092814192342441
hust_10-6,hust,100,1879.0,1879.0,0,1.2214421666666666,0.004195761129983015,,,,,,-0.00014292417215055017
hust_10-7,hust,25,1605.0,1605.0,0,1.1919162115555555,0.005899101553575975,,,,,,0.0007771788888888876
hust_10-7,hust,50,1605.0,1605.0,0,1.1957265044444443,0.005664021190469641,,,,,,0.0003316009358409959
hust_10-7,hust,100,1605.0,1605.0,0,1.1959071122222222,0.004224640301824106,,,,,,3.067923152314806e-05
hust_10-8,hust,25,1239.0,1239.0,0,1.1814900302222222,0.002128464557394405,,,,,,-0.0002866911452991438
hust_10-8,hust,50,1239.0,1239.0,0,1.179222388888889,0.002811697886751961,,,,,,-0.00018889027077496635
hust_10-8,hust,100,1239.0,1239.0,0,1.1756236935555555,0.004296608288047846,,,,,,-0.00014675503777045176
hust_2-2,hust,25,2285.0,2285.0,0,1.2158852986666664,0.0024399791527308563,,,,,,-0.0003307996239316377
hust_2-2,hust,50,2285.0,2285.0,0,1.2131107777777776,0.00337689832721619,,,,,,-0.00022853856635986084
hust_2-2,hust,100,2285.0,2285.0,0,1.208956075111111,0.004981235284575916,,,,,,-0.00016977323385672916
hust_2-3,hust,25,1577.0,1577.0,0,1.1780584,0.006516025633595914,,,,,,0.0008832392820513051
hust_2-3,hust,50,1577.0,1577.0,0,1.1831198324444445,0.00686912358378907,,,,,,0.00042669502681072383
hust_2-3,hust,100,1577.0,1577.0,0,1.1849526775555557,0.005281853777711094,,,,,,9.659023969063069e-05
hust_2-4,hust,25,1321.0,1321.0,0,1.17941236,0.0020715714634207626,,,,,,-0.0002806501367521241
hust_2-4,hust,50,1321.0,1321.0,0,1.1770840111111112,0.002838928574349272,,,,,,-0.00019172527357608503
hust_2-4,hust,100,1321.0,1321.0,0,1.1735735688888889,0.004214492264626034,,,,,,-0.0001437116695669652
hust_2-5,hust,25,1254.0,1254.0,0,1.170536832,0.00671389038404786,,,,,,0.0009104850085469944
hust_2-5,hust,50,1254.0,1254.0,0,1.175150824,0.00662325075016731,,,,,,0.00039378931092438386
hust_2-5,hust,100,1254.0,1254.0,0,1.1760330486666666,0.0049177534396151225,,,,,,6.098929292929016e-05
hust_2-6,hust,25,1435.0,1435.0,0,1.1859678844444443,0.006842541167539454,,,,,,0.0009269134871795061
hust_2-6,hust,50,1435.0,1435.0,0,1.1906148986666667,0.006711320735050171,,,,,,0.0003976861293850989
hust_2-6,hust,100,1435.0,1435.0,0,1.191575074888889,0.004978486300255693,,,,,,6.442980418041105e-05
hust_2-7,hust,25,2001.0,2001.0,0,1.1929049324444445,0.006145082801532294,,,,,,0.0008261892991453019
hust_2-7,hust,50,2001.0,2001.0,0,1.196661992,0.005748154507738514,,,,,,0.00032574500733627114
hust_2-7,hust,100,2001.0,2001.0,0,1.1970426157777778,0.004245339637687578,,,,,,3.79959239923903e-05
hust_2-8,hust,25,1327.0,1327.0,0,1.1742039804444444,0.001872701749974678,,,,,,-0.0002512839487179365
hust_2-8,hust,50,1327.0,1327.0,0,1.1720958653333333,0.0025794938315588383,,,,,,-0.0001741481264505875
hust_2-8,hust,100,1327.0,1327.0,0,1.1688368515555554,0.0038898000375034536,,,,,,-0.0001327523368336832
hust_3-1,hust,25,1750.0,1750.0,0,1.1925598284444445,0.005630941480842468,,,,,,0.0007531711623931907
hust_3-1,hust,50,1750.0,1750.0,0,1.1962065275555558,0.005405691988656356,,,,,,0.0003137875897025418
hust_3-1,hust,100,1750.0,1750.0,0,1.1964826488888889,0.004014667486058447,,,,,,3.298375090841577e-05
hust_3-2,hust,25,2020.0,2020.0,0,1.1951081395555554,0.004823123652387849,,,,,,0.0006481954871794936
hust_3-2,hust,50,2020.0,2020.0,0,1.1980642924444442,0.0045175359715851045,,,,,,0.00025595141523277127
hust_3-2,hust,100,2020.0,2020.0,0,1.1977933526666664,0.003449371381265433,,,,,,8.366864286418822e-06
hust_3-3,hust,25,1507.0,1507.0,0,1.1838109786666668,0.0053966368330957155,,,,,,0.0007247974700854815
hust_3-3,hust,50,1507.0,1507.0,0,1.1870530946666666,0.005010348808842353,,,,,,0.00028537417206882834
hust_3-3,hust,100,1507.0,1507.0,0,1.1869521477777778,0.0038160335077279586,,,,,,1.5439216588326435e-05
hust_3-4,hust,25,1592.0,1592.0,0,1.169002464,0.002075356267466238,,,,,,-0.0002807855042735088
hust_3-4,hust,50,1592.0,1592.0,0,1.1665409022222222,0.00295236571117528,,,,,,-0.00019985918420701524
hust_3-4,hust,100,1592.0,1592.0,0,1.1629419553333333,0.004321054785079579,,,,,,-0.00014714835923592862
hust_3-5,hust,25,2141.0,2141.0,0,1.223691457777778,0.0023940819987235814,,,,,,-0.0003233789059828995
hust_3-5,hust,50,2141.0,2141.0,0,1.2211439880000001,0.003165925241026257,,,,,,-0.000213078036547951
hust_3-5,hust,100,2141.0,2141.0,0,1.2171472240000003,0.004769873701507471,,,,,,-0.00016272561096110388
hust_3-6,hust,25,2226.0,2226.0,0,1.189289432,0.00543683748930925,,,,,,0.0007295300170940407
hust_3-6,hust,50,2226.0,2226.0,0,1.1927177764444443,0.005152999592011161,,,,,,0.00029902934293719153
hust_3-6,hust,100,2226.0,2226.0,0,1.1931159148888888,0.00384618013044149,,,,,,3.5170870553711384e-05
hust_3-7,hust,25,2155.0,2155.0,0,1.1672938453333332,0.0016209938680987938,,,,,,-0.00021784620512820904
hust_3-7,hust,50,2155.0,2155.0,0,1.1654525373333333,0.0022396114398870195,,,,,,-0.00015104137121514443
hust_3-7,hust,100,2155.0,2155.0,0,1.1627263926666667,0.003293061270743333,,,,,,-0.000112215692102548
hust_3-8,hust,25,2081.0,2081.0,0,1.2079282231111113,0.004894282548643324,,,,,,0.0006554681538461209
hust_3-8,hust,50,2081.0,2081.0,0,1.2107345084444445,0.004466909039740583,,,,,,0.00024368326957449688
hust_3-8,hust,100,2081.0,2081.0,0,1.2101860922222223,0.003495527736948516,,,,,,-2.96474594126309e-06
hust_4-1,hust,25,1997.0,1997.0,0,1.1779255297777778,0.0018510122933387207,,,,,,-0.000250177880341898
hust_4-1,hust,50,1997.0,1997.0,0,1.175677412,0.0026847143865056486,,,,,,-0.00018210449726556628
hust_4-1,hust,100,1997.0,1997.0,0,1.172362472888889,0.003974879079910735,,,,,,-0.00013557619441944326
hust_4-2,hust,25,1616.0,1616.0,0,1.1900062693333333,0.00579139287637321,,,,,,0.0007712700170939921
hust_4-2,hust,50,1616.0,1616.0,0,1.1934064853333333,0.005330375728384942,,,,,,0.0003012791932773093
hust_4-2,hust,100,1616.0,1616.0,0,1.193514407111111,0.0039517494453012,,,,,,2.6551437010362627e-05
hust_4-3,hust,25,1039.0,1039.0,0,1.1710755884444446,0.001968591138028868,,,,,,-0.0002657162905982807
hust_4-3,hust,50,1039.0,1039.0,0,1.168795856888889,0.00276413413128711,,,,,,-0.0001871368259303507
hust_4-3,hust,100,1039.0,1039.0,0,1.1652465724444445,0.004224227502385781,,,,,,-0.00014438619941995205
hust_4-4,hust,25,1350.0,1350.0,0,1.1672914604444444,0.001863202875947478,,,,,,-0.00025251049572649296
hust_4-4,hust,50,1350.0,1350.0,0,1.1651185688888888,0.0026319528628560543,,,,,,-0.00017846257863146186
hust_4-4,hust,100,1350.0,1350.0,0,1.1618799857777777,0.0038851288873210125,,,,,,-0.0001324457611094482
hust_4-5,hust,25,1371.0,1371.0,0,1.1898025653333333,0.0021471161292894695,,,,,,-0.00029115032478634826
hust_4-5,hust,50,1371.0,1371.0,0,1.1874028426666667,0.002939051080012078,,,,,,-0.00019869574069628695
hust_4-5,hust,100,1371.0,1371.0,0,1.183845487111111,0.004283826156150052,,,,,,-0.00014584884061739686
hust_4-6,hust,25,1243.0,1243.0,0,1.1660457173333334,0.0020096481446866972,,,,,,-0.0002728220000000068
hust_4-6,hust,50,1243.0,1243.0,0,1.1637101093333333,0.002822183981234663,,,,,,-0.00019112194424435595
hust_4-6,hust,100,1243.0,1243.0,0,1.160183404,0.004232341415561874,,,,,,-0.0001445699897989915
hust_4-7,hust,25,1804.0,1804.0,0,1.2230722275555557,0.0021300916945639964,,,,,,-0.000284980871794907
hust_4-7,hust,50,1804.0,1804.0,0,1.2206542942222223,0.0029506440181975005,,,,,,-0.00019929226944109756
hust_4-7,hust,100,1804.0,1804.0,0,1.216987988222222,0.0043806079356569026,,,,,,-0.0001492200674734259
hust_4-8,hust,25,1538.0,1538.0,0,1.1926905422222223,0.006587960899027214,,,,,,0.000892243042735036
hust_4-8,hust,50,1538.0,1538.0,0,1.1971262919999999,0.0064467595619872855,,,,,,0.00038563651914099676
hust_4-8,hust,100,1538.0,1538.0,0,1.1983514542222222,0.004829038549784216,,,,,,7.265772443910426e-05
hust_5-1,hust,25,2103.0,2103.0,0,1.200200048,0.0022678070509488443,,,,,,-0.00030284155555557657
hust_5-1,hust,50,2103.0,2103.0,0,1.1978937768888889,0.002876393091215032,,,,,,-0.0001910492111511265
hust_5-1,hust,100,2103.0,2103.0,0,1.19458001,0.004048199445013931,,,,,,-0.00013696091355803002
hust_5-2,hust,25,1745.0,1745.0,0,1.1804760675555555,0.006875975553640413,,,,,,0.0009127587692307474
hust_5-2,hust,50,1745.0,1745.0,0,1.1858936715555555,0.00732375405112626,,,,,,0.00045784772468988644
hust_5-2,hust,100,1745.0,1745.0,0,1.188145920888889,0.005735096010357014,,,,,,0.00011275748561521933
hust_5-3,hust,25,2305.0,2305.0,0,1.1966635022222223,0.0021349593980607784,,,,,,-0.0002850663418803638
hust_5-3,hust,50,2305.0,2305.0,0,1.194357440888889,0.002830753354536477,,,,,,-0.00018948214165666146
hust_5-3,hust,100,2305.0,2305.0,0,1.1909562922222223,0.00410782297028412,,,,,,-0.00013955682701604014
hust_5-4,hust,25,1715.0,1715.0,0,1.1753827893333335,0.001937684503964347,,,,,,-0.0002581930769230471
hust_5-4,hust,50,1715.0,1715.0,0,1.173543672,0.00235122509465588,,,,,,-0.0001549360480191983
hust_5-4,hust,100,1715.0,1715.0,0,1.1709108011111111,0.00324073143029965,,,,,,-0.00010920903997067406
hust_5-5,hust,25,1412.0,1412.0,0,1.1809930124444445,0.00581607675037606,,,,,,0.0007852605641025806
hust_5-5,hust,50,1412.0,1412.0,0,1.1856634906666668,0.006261514599858724,,,,,,0.0003934710758970441
hust_5-5,hust,100,1412.0,1412.0,0,1.187238388222222,0.004844396312968302,,,,,,8.229205813914044e-05
hust_5-6,hust,25,2067.0,2067.0,0,1.1982270248888889,0.0021402356237868567,,,,,,-0.00028678381196583683
hust_5-6,hust,50,2067.0,2067.0,0,1.1959251515555556,0.0028346472495369775,,,,,,-0.00018997505668932969
hust_5-6,hust,100,2067.0,2067.0,0,1.1925438042222223,0.004086891091044798,,,,,,-0.00013878432043205253
hust_5-7,hust,25,1310.0,1310.0,0,1.1726027271111112,0.0019889715521941736,,,,,,-0.00027027647863247904
hust_5-7,hust,50,1310.0,1310.0,0,1.1703107924444445,0.002769921496594421,,,,,,-0.0001872806498599502
hust_5-7,hust,100,1310.0,1310.0,0,1.166931776222222,0.004065552230598686,,,,,,-0.00013850531866521504
hust_6-1,hust,25,1425.0,1425.0,0,1.1697884346666667,0.0018790489912477407,,,,,,-0.00025298042735043177
hust_6-1,hust,50,1425.0,1425.0,0,1.167701240888889,0.0025520142989550825,,,,,,-0.00017185725703615566
hust_6-1,hust,100,1425.0,1425.0,0,1.164464468222222,0.0038745051890764384,,,,,,-0.00013234443137648003
hust_6-2,hust,25,1690.0,1690.0,0,1.1926492115555556,0.006537915546436105,,,,,,0.0008816297264957379
hust_6-2,hust,50,1690.0,1690.0,0,1.198324764,0.0073754255417376674,,,,,,0.00047170791196480763
hust_6-2,hust,100,1690.0,1690.0,0,1.2006569562222222,0.005801998719232017,,,,,,0.00011675638937226306
hust_6-3,hust,25,1599.0,1599.0,0,1.1889737946666665,0.005601760686056921,,,,,,0.0007570778290598171
hust_6-3,hust,50,1599.0,1599.0,0,1.193109256888889,0.005753008072579381,,,,,,0.0003536941603308162
hust_6-3,hust,100,1599.0,1599.0,0,1.194097166,0.004367722345732028,,,,,,5.879786365301689e-05
hust_6-4,hust,25,1520.0,1520.0,0,1.1731774275555558,0.0020654719839291397,,,,,,-0.00027935114529914745
hust_6-4,hust,50,1520.0,1520.0,0,1.1708335324444443,0.0028418208640565257,,,,,,-0.0001916757017473641
hust_6-4,hust,100,1520.0,1520.0,0,1.1674900388888887,0.0040578270531307584,,,,,,-0.00013786335766910668
hust_6-5,hust,25,1913.0,1913.0,0,1.1808036924444445,0.002004522582341795,,,,,,-0.00027029924786326414
hust_6-5,hust,50,1913.0,1913.0,0,1.178568307111111,0.0027167195914270127,,,,,,-0.00018260191223155585
hust_6-5,hust,100,1913.0,1913.0,0,1.1754977711111112,0.0037499160963169946,,,,,,-0.00012670116905024755
hust_6-6,hust,25,2188.0,2188.0,0,1.1791777395555556,0.005793880936378411,,,,,,0.0007805038803418936
hust_6-6,hust,50,2188.0,2188.0,0,1.1846849408888889,0.0069706365857955905,,,,,,0.0004567843019874797
hust_6-6,hust,100,2188.0,2188.0,0,1.1875155177777776,0.0057542841349127564,,,,,,0.00013176876594325412
hust_6-8,hust,25,1988.0,1988.0,0,1.201528695111111,0.0022886519478788007,,,,,,-0.00031271401709404337
hust_6-8,hust,50,1988.0,1988.0,0,1.1986397297777778,0.0034322425658858437,,,,,,-0.00023434411844737503
hust_6-8,hust,100,1988.0,1988.0,0,1.1943398097777775,0.0051406583788665096,,,,,,-0.000175738050871757
hust_7-1,hust,25,1495.0,1495.0,0,1.1783979537777778,0.0019586863167097156,,,,,,-0.00026673528205129116
hust_7-1,hust,50,1495.0,1495.0,0,1.1760493204444442,0.002813139578176489,,,,,,-0.00019095430278776468
hust_7-1,hust,100,1495.0,1495.0,0,1.172666822,0.004081426616586756,,,,,,-0.00013900281001433926
hust_7-2,hust,25,1843.0,1843.0,0,1.1978539475555554,0.003096183051850029,,,,,,0.00038192512820511344
hust_7-2,hust,50,1843.0,1843.0,0,1.1984273511111112,0.002342596033607099,,,,,,6.767028304656188e-05
hust_7-2,hust,100,1843.0,1843.0,0,1.1960086817777777,0.0033187425172825154,,,,,,-8.309336880355238e-05
hust_7-3,hust,25,1177.0,1177.0,0,1.1671199795555556,0.0015309097069137701,,,,,,-0.00020428232478633053
hust_7-3,hust,50,1177.0,1177.0,0,1.1654310533333332,0.002083069495438078,,,,,,-0.00014026130558890065
hust_7-3,hust,100,1177.0,1177.0,0,1.162648803777778,0.003299497544314697,,,,,,-0.00011292996219621814
hust_7-4,hust,25,1270.0,1270.0,0,1.1687776506666665,0.0016463678988882348,,,,,,-0.00022134887179485265
hust_7-4,hust,50,1270.0,1270.0,0,1.167031878666667,0.00218045615416162,,,,,,-0.00014662017446977457
hust_7-4,hust,100,1270.0,1270.0,0,1.1642043544444445,0.0033794111358343426,,,,,,-0.00011558210341034854
hust_7-5,hust,25,1722.0,1722.0,0,1.192322233777778,0.005632775362200405,,,,,,0.0007168357264957182
hust_7-5,hust,50,1722.0,1722.0,0,1.1952980773333335,0.00498170346476871,,,,,,0.000267540592770441
hust_7-5,hust,100,1722.0,1722.0,0,1.1949024037777778,0.003785399472593552,,,,,,5.4563073640633816e-06
hust_7-6,hust,25,1292.0,1292.0,0,1.1703982942222224,0.001791669917651869,,,,,,-0.00024166603418803267
hust_7-6,hust,50,1292.0,1292.0,0,1.1684339275555555,0.0024254424424821784,,,,,,-0.00016361842123516326
hust_7-6,hust,100,1292.0,1292.0,0,1.1653253104444443,0.003718498815108078,,,,,,-0.00012715272100543735
hust_7-7,hust,25,1527.0,1527.0,0,1.1704882702222223,0.0017276541164312762,,,,,,-0.00023367399999999497
hust_7-7,hust,50,1527.0,1527.0,0,1.168545871111111,0.002372192001185604,,,,,,-0.00016022941016406646
hust_7-7,hust,100,1527.0,1527.0,0,1.1655878828888888,0.0035454327903184407,,,,,,-0.00012093232643265023
hust_7-8,hust,25,1750.0,1750.0,0,1.1921074959999998,0.005735369756851854,,,,,,0.0007680996068376208
hust_7-8,hust,50,1750.0,1750.0,0,1.196066664,0.005680362671771685,,,,,,0.00033890711698012285
hust_7-8,hust,100,1750.0,1750.0,0,1.19677113,0.004232189530816681,,,,,,4.978050911756873e-05
hust_8-1,hust,25,1182.0,1182.0,0,1.1723158746666666,0.0016657441013657542,,,,,,-0.00022757774358976064
hust_8-1,hust,50,1182.0,1182.0,0,1.1704356400000002,0.002290839171217638,,,,,,-0.00015492005655595923
hust_8-1,hust,100,1182.0,1182.0,0,1.167514792,0.003502076615480681,,,,,,-0.00011977800686736077
hust_8-2,hust,25,1759.0,1759.0,0,1.1963490079999999,0.001963925798270223,,,,,,-0.0002672338803418824
hust_8-2,hust,50,1759.0,1759.0,0,1.1941454057777778,0.002683171641059111,,,,,,-0.00018107742190208738
hust_8-2,hust,100,1759.0,1759.0,0,1.1907186744444445,0.0040996889261038375,,,,,,-0.00014016521292130034
hust_8-3,hust,25,2048.0,2048.0,0,1.191689696,0.005112589949059904,,,,,,0.0006618166666666692
hust_8-3,hust,50,2048.0,2048.0,0,1.195028831111111,0.004931033226333999,,,,,,0.00028850264158998594
hust_8-3,hust,100,2048.0,2048.0,0,1.1951931186666664,0.0036775337697345506,,,,,,2.695044811146613e-05
hust_8-4,hust,25,1691.0,1691.0,0,1.1751036951111111,0.0016914740866061904,,,,,,-0.00022684205128205387
hust_8-4,hust,50,1691.0,1691.0,0,1.173317542222222,0.002211143040287629,,,,,,-0.0001478468912898394
hust_8-4,hust,100,1691.0,1691.0,0,1.1706203646666666,0.0032525414344912536,,,,,,-0.00011063431503150834
hust_8-5,hust,25,1216.0,1216.0,0,1.1682962080000001,0.0016335944629823221,,,,,,-0.00022081234188033757
hust_8-5,hust,50,1216.0,1216.0,0,1.1664085297777778,0.0022949408411853402,,,,,,-0.0001554139010270695
hust_8-5,hust,100,1216.0,1216.0,0,1.1634760411111111,0.003499000480076987,,,,,,-0.00011958848484848897
hust_8-6,hust,25,1969.0,1969.0,0,1.2159633413333333,0.002081750403481446,,,,,,-0.00028014242735043384
hust_8-6,hust,50,1969.0,1969.0,0,1.2136262235555555,0.002846793174482426,,,,,,-0.00019186576710683893
hust_8-6,hust,100,1969.0,1969.0,0,1.2101599662222222,0.004161771063319234,,,,,,-0.00014159586118612158
hust_8-7,hust,25,1792.0,1792.0,0,1.1773722062222223,0.001491745548494318,,,,,,-0.00019984796581197978
hust_8-7,hust,50,1792.0,1792.0,0,1.175651755111111,0.0020743156860665,,,,,,-0.00013954358383351547
hust_8-7,hust,100,1792.0,1792.0,0,1.1732929062222222,0.0028823563758937007,,,,,,-9.74865331866595e-05
hust_8-8,hust,25,1497.0,1497.0,0,1.195906024,0.005409064008098901,,,,,,0.0007045679658119667
hust_8-8,hust,50,1497.0,1497.0,0,1.1995418017777777,0.005288944544388507,,,,,,0.00031298530078699774
hust_8-8,hust,100,1497.0,1497.0,0,1.2000301962222224,0.003962165638551626,,,,,,3.913038943894231e-05
hust_9-1,hust,25,1842.0,1842.0,0,1.2066590373333335,0.004416815973324153,,,,,,0.0005714372478632318
hust_9-1,hust,50,1842.0,1842.0,0,1.2084396542222222,0.003613256517032774,,,,,,0.00016996256635987925
hust_9-1,hust,100,1842.0,1842.0,0,1.2070230257777779,0.003250671632103156,,,,,,-3.862556522319583e-05
hust_9-2,hust,25,1903.0,1903.0,0,1.199331264,0.004957356924946626,,,,,,0.0006588235897435756
hust_9-2,hust,50,1903.0,1903.0,0,1.2021762271111112,0.004526242471012325,,,,,,0.000253274016806735
hust_9-2,hust,100,1903.0,1903.0,0,1.2018741831111113,0.0034508227598448,,,,,,7.34161202786395e-06
hust_9-3,hust,25,1708.0,1708.0,0,1.2014655937777778,0.004673432573983086,,,,,,0.0006046922564102561
hust_9-3,hust,50,1708.0,1708.0,0,1.2040779875555556,0.004224296200700483,,,,,,0.0002322007821795485
hust_9-3,hust,100,1708.0,1708.0,0,1.2034507442222224,0.0033330586559280257,,,,,,-6.074018468524956e-06
hust_9-4,hust,25,1770.0,1770.0,0,1.202913336888889,0.004629292401716444,,,,,,0.0005991498632478462
hust_9-4,hust,50,1770.0,1770.0,0,1.2053358848888889,0.004080946693539372,,,,,,0.00021865898679472787
hust_9-4,hust,100,1770.0,1770.0,0,1.204603845111111,0.003275690181123772,,,,,,-1.1216846084617948e-05
hust_9-5,hust,25,1931.0,1931.0,0,1.1941060328888888,0.004159873792065186,,,,,,0.0005465630085470082
hust_9-5,hust,50,1931.0,1931.0,0,1.1960937528888889,0.0035620142502058266,,,,,,0.0001813089971988831
hust_9-5,hust,100,1931.0,1931.0,0,1.1951838766666667,0.0029793300336429167,,,,,,-2.0550329032908604e-05
hust_9-6,hust,25,1550.0,1550.0,0,1.2008565653333334,0.00438677051592971,,,,,,0.0005724466153845836
hust_9-6,hust,50,1550.0,1550.0,0,1.2026637915555556,0.003611474496877665,,,,,,0.00017112786981461343
hust_9-6,hust,100,1550.0,1550.0,0,1.2010760160000002,0.0034258187017896418,,,,,,-4.627853798713495e-05
hust_9-7,hust,25,1810.0,1810.0,0,1.1950433182222222,0.0049649884976201,,,,,,0.0006479498632478672
hust_9-7,hust,50,1810.0,1810.0,0,1.197627736,0.004371553034920049,,,,,,0.0002320154493797572
hust_9-7,hust,100,1810.0,1810.0,0,1.1969835853333335,0.003429508745047553,,,,,,-6.574803347010727e-06
hust_9-8,hust,25,2085.0,2085.0,0,1.186032248888889,0.005838003040922226,,,,,,0.0007672185299145076
hust_9-8,hust,50,2085.0,2085.0,0,1.1894771995555555,0.005380468296985293,,,,,,0.0003049046423902986
hust_9-8,hust,100,2085.0,2085.0,0,1.1899360395555554,0.003994325211360402,,,,,,3.822328019467902e-05
