cell_id,dataset_prefix,source_batch,n_cycles,cycle_life,eol_80pct_q0_label,is_censored_80pct_q0,eol_85pct_q0_label,is_censored_85pct_q0,Qd_mean,Qd_std,dQd_slope,dqdv_peak_delta,dqdv_peak_std,dqdv_area_delta,dqdv_peakpos_delta
b1c18,matr,b1,25,666.0,691.0,1,666.0,0,1.026469336,0.20953007576351013,0.009990945923076913,0.0,3.7812818682436564e-05,-729.3758596636069,0.8178178178178178
b1c18,matr,b1,50,666.0,691.0,1,666.0,0,1.084283868,0.29751146088472324,0.005060946381752697,0.0,2.701478252326831e-05,-721.1669091236007,0.04004004004004004
b1c18,matr,b1,100,666.0,691.0,1,666.0,0,1.0755789489999998,0.2105546447291959,0.0003596190801080091,-0.0014952142719703708,0.0005175310181569592,-716.6587008564619,0.0
b1c19,matr,b1,25,743.0,788.0,1,743.0,0,1.044837548,0.21327890075742628,0.01015091538461535,0.0,0.0,-735.7285915672644,0.03303303303303303
b1c19,matr,b1,50,743.0,788.0,1,743.0,0,1.066893318,0.15241524430373585,0.002590022333733493,0.0,0.0,-732.7325185433637,0.03303303303303303
b1c19,matr,b1,100,743.0,788.0,1,743.0,0,1.0774847869999997,0.10829399107841456,0.000636507281728169,0.0,0.000651984890217352,-729.7311094702185,0.04004004004004004
b1c2,matr,b1,25,1946.0,1976.0,0,1946.0,0,1.04115918,0.21253272336420853,0.010186984692307695,0.0,0.002517478684225948,-741.4716798421218,0.03903903903903904
b1c2,matr,b1,50,1946.0,1976.0,0,1946.0,0,1.063500544,0.15193491732083467,0.0026137005426170425,0.0,0.0022960889310315396,-751.2094179871447,0.0
b1c2,matr,b1,100,1946.0,1976.0,0,1946.0,0,1.0745174849999999,0.10799784229582958,0.0006547647830783067,0.0,0.0016669307208906372,-744.7322102340979,1.0
b1c20,matr,b1,25,505.0,534.0,1,505.0,0,1.03125774,0.21050958110794862,0.009888627461538466,-0.003526581491666408,0.0006910660152740693,-741.9796802493884,0.004004004004004004
b1c20,matr,b1,50,505.0,534.0,1,505.0,0,1.051914956,0.15028056979395596,0.002459339274909959,0.0,0.0004937214088332971,-726.3415053524782,0.0
b1c20,matr,b1,100,505.0,534.0,1,505.0,0,1.059142675,0.10652841217139995,0.0004999247458745851,0.0,0.00035089042801408015,-714.8437008973514,1.0
b1c21,matr,b1,25,536.0,559.0,1,536.0,0,1.041071564,0.2125128215856067,0.01002010107692308,0.0,0.0,-766.1433749031853,0.0
b1c21,matr,b1,50,536.0,559.0,1,536.0,0,1.06266061,0.15181245392186934,0.002539833762304916,0.0,0.0015418638912868144,-736.7634288428003,0.04004004004004004
b1c21,matr,b1,100,536.0,559.0,1,536.0,0,1.071404233,0.10771126102679894,0.0005635516297629756,0.0,0.0027820813772376045,-723.1856261720106,0.06006006006006006
b1c22,matr,b1,25,891.0,891.0,1,891.0,1,1.039502196,0.2121900148858838,0.01009723423076923,0.0,0.0025215766119877536,-742.7834393544082,0.06006006006006006
b1c22,matr,b1,50,891.0,891.0,1,891.0,1,1.0615359060000003,0.1516502305273136,0.00258163896758703,0.0,0.0018183896483843652,-741.4226566620586,0.0
b1c22,matr,b1,100,891.0,891.0,1,891.0,1,1.072150017,0.10775764643687431,0.0006367991797179713,0.0,0.0015564332322056602,-730.5754840331132,0.0
b1c23,matr,b1,25,976.0,1014.0,1,976.0,0,1.039110508,0.2121094098150517,0.010069359461538446,0.0,0.0,-749.0298698461172,1.0
b1c23,matr,b1,50,976.0,1014.0,1,976.0,0,1.061006362,0.15157385631241013,0.0025708149579831926,0.0,0.0038090063067144184,-737.6472804433424,0.03403403403403404
b1c23,matr,b1,100,976.0,1014.0,1,976.0,0,1.0716364470000002,0.10770538654237351,0.0006363017251725135,0.0,0.002720902476924657,-731.559793242179,0.0
b1c24,matr,b1,25,979.0,1017.0,1,979.0,0,1.034433736,0.2111550342705584,0.010040086076923069,0.0,2.5648180218924476e-05,-734.738544345355,0.0
b1c24,matr,b1,50,979.0,1017.0,1,979.0,0,1.056447874,0.1509234989538406,0.0025750292388955543,0.0,1.8323945023798725e-05,-736.7719736107289,0.0
b1c24,matr,b1,100,979.0,1017.0,1,979.0,0,1.0672528549999998,0.10726529764808782,0.0006423798865886598,0.0,1.3022925069222926e-05,-731.5025298892308,0.0
b1c25,matr,b1,25,819.0,854.0,1,819.0,0,1.035203368,0.21131251745415883,0.010062918769230765,0.0,0.0,-739.1834414372274,0.0
b1c25,matr,b1,50,819.0,854.0,1,819.0,0,1.05730716,0.1510465868182661,0.0025833396782713037,0.0,0.0008284364309010732,-737.7240961447803,0.0
b1c25,matr,b1,100,819.0,854.0,1,819.0,0,1.0680594090000002,0.10734644940345918,0.0006413974311431118,0.0,0.0005887741722771531,-733.2753734893039,0.0
b1c26,matr,b1,25,827.0,870.0,1,827.0,0,1.0471321120000001,0.21374688794817728,0.010153127692307693,-0.0037385512133683322,0.0013986957694694865,-756.8293757114502,0.002002002002002002
b1c26,matr,b1,50,827.0,870.0,1,827.0,0,1.069164686,0.15273953982468585,0.0025891676110444146,0.0,0.0032220562860786066,-749.3481855163,1.0
b1c26,matr,b1,100,827.0,870.0,1,827.0,0,1.0796685450000003,0.10851416149141123,0.0006331072481248133,0.0,0.003189062123027018,-741.0475950183597,0.0
b1c27,matr,b1,25,811.0,842.0,1,811.0,0,1.038770428,0.21204013153301057,0.010079474538461548,0.0,0.002388511824315226,-759.5068559624004,0.0
b1c27,matr,b1,50,811.0,842.0,1,811.0,0,1.060704798,0.15153107185456652,0.002572848379351739,0.0,0.002327390778934332,-737.4929766628738,0.0
b1c27,matr,b1,100,811.0,842.0,1,811.0,0,1.071215679,0.10766381829371303,0.0006323544560455951,0.0,0.0017401906354994805,-733.2442608296251,0.0
b1c28,matr,b1,25,818.0,860.0,1,818.0,0,1.037469012,0.21177393416727625,0.010051501461538447,0.0,0.0024493065049419707,-749.5608342353479,0.012012012012012012
b1c28,matr,b1,50,818.0,860.0,1,818.0,0,1.0592785200000001,0.15132665901254277,0.0025626793373349326,0.0,0.001749869088563013,-736.5791993818017,0.0
b1c28,matr,b1,100,818.0,860.0,1,818.0,0,1.0698886730000003,0.10752939488067796,0.0006345002286228637,0.0,0.001243641256929578,-730.41963499276,0.0
b1c29,matr,b1,25,873.0,917.0,1,873.0,0,1.039316388,0.2121515717799108,0.010090744230769241,0.0,0.0013009162638785662,-741.4358495501069,0.0
b1c29,matr,b1,50,873.0,917.0,1,873.0,0,1.061278934,0.151612996989842,0.0025770401968787395,0.0,0.0009294194713388554,-742.031423506323,0.0
b1c29,matr,b1,100,873.0,917.0,1,873.0,0,1.0719549930000003,0.10773742621037895,0.0006381794329432896,0.0,0.0007082697651442825,-730.8160370415761,0.01901901901901902
b1c3,matr,b1,25,1607.0,1626.0,0,1607.0,0,1.040303088,0.21235620265968655,0.010147556230769236,0.0,0.0,-745.0173382828945,0.8018018018018018
b1c3,matr,b1,50,1607.0,1626.0,0,1607.0,0,1.0629041479999999,0.15184989943564434,0.002624700513805516,0.0,0.002013201681296553,-744.3515652642011,0.0
b1c3,matr,b1,100,1607.0,1626.0,0,1607.0,0,1.07409948,0.10795651522764711,0.0006611514875487572,0.0,0.004131445177559829,-737.1094620839966,0.06006006006006006
b1c30,matr,b1,25,680.0,709.0,1,680.0,0,1.039786284,0.21224751182377932,0.010092135384615383,0.0,0.0,-743.8743584151101,0.03903903903903904
b1c30,matr,b1,50,680.0,709.0,1,680.0,0,1.061613092,0.1516606926636758,0.002570386093637452,-0.0013297857925784016,0.00018617001096097623,-744.9767816586029,0.001001001001001001
b1c30,matr,b1,100,680.0,709.0,1,680.0,0,1.07199548,0.10774270408252526,0.0006273795799579925,0.0,0.0001323120157658379,-728.7273220996201,0.04004004004004004
b1c31,matr,b1,25,829.0,876.0,1,829.0,0,1.0539024000000001,0.21512863506454735,0.010209203923076924,0.0,0.0,-750.6574859188172,0.0
b1c31,matr,b1,50,829.0,876.0,1,829.0,0,1.0757971100000001,0.15368672494983715,0.002586186424969999,0.0,0.003163314598294846,-770.092419991766,0.05405405405405406
b1c31,matr,b1,100,829.0,876.0,1,829.0,0,1.0860977210000002,0.10916125786930207,0.0006263009726972664,0.0,0.004051806859492349,-738.2761580881902,0.0
b1c32,matr,b1,25,695.0,731.0,1,695.0,0,1.0375856079999999,0.21179796070110196,0.010060321769230766,0.0,0.0,-737.8137101209592,0.005005005005005005
b1c32,matr,b1,50,695.0,731.0,1,695.0,0,1.0593891199999999,0.15134261091673026,0.0025633296518607377,0.0,0.00023982516434036474,-738.5002637800623,0.03303303303303303
b1c32,matr,b1,100,695.0,731.0,1,695.0,0,1.069864735,0.10752772183459891,0.0006295862604260347,0.0,0.0013553588808139937,-722.6997145781113,0.03903903903903904
b1c33,matr,b1,25,709.0,757.0,1,709.0,0,1.052094508,0.2147600085215363,0.010205804615384617,0.0,0.0,-746.6206229819388,0.0
b1c33,matr,b1,50,709.0,757.0,1,709.0,0,1.0741381120000002,0.15344986248131295,0.0025951490132052886,0.0,0.0,-746.8831916090965,0.0
b1c33,matr,b1,100,709.0,757.0,1,709.0,0,1.0845367300000002,0.10900406748252242,0.0006296228370837056,0.0,0.0,-739.4188382862073,1.0
b1c34,matr,b1,25,715.0,742.0,1,715.0,0,1.0365096960000002,0.2115789961926249,0.010074742153846137,0.0,0.0047958447389565085,-732.5246454583466,0.0
b1c34,matr,b1,50,715.0,742.0,1,715.0,0,1.058506154,0.1512174993182776,0.0025775459927971133,0.0,0.0036086877427074005,-731.1502350650438,0.031031031031031032
b1c34,matr,b1,100,715.0,742.0,1,715.0,0,1.069269289,0.1074680187705774,0.0006413220672067205,0.0,0.002573079246682433,-723.2388337138797,0.0
b1c35,matr,b1,25,676.0,703.0,1,676.0,0,1.031018636,0.21045799129218898,0.010012649538461512,0.0,0.0,-736.5505106285864,0.05205205205205205
b1c35,matr,b1,50,676.0,703.0,1,676.0,0,1.0529629859999998,0.1504256087838544,0.0025675474525810363,0.0,0.0,-730.5906728718367,0.005005005005005005
b1c35,matr,b1,100,676.0,703.0,1,676.0,0,1.0637625969999998,0.10691442683972306,0.0006414218007800762,0.0,0.0,-743.679877557039,0.028028028028028028
b1c36,matr,b1,25,671.0,704.0,1,671.0,0,1.0379525200000002,0.21187340987114167,0.010076338692307679,0.0,0.00446533138657303,-740.3893179379027,0.0
b1c36,matr,b1,50,671.0,704.0,1,671.0,0,1.059851318,0.1514093245775275,0.002571348345738294,0.0,0.005354505934241755,-740.4657175353017,0.0
b1c36,matr,b1,100,671.0,704.0,1,671.0,0,1.070463794,0.1075879580483056,0.0006353728244824452,0.0,0.0046412404228995474,-727.5070638525616,0.03303303303303303
b1c37,matr,b1,25,623.0,648.0,1,623.0,0,1.0348823720000002,0.21124660700759293,0.010047523230769228,0.0,0.0,-730.1671095778453,0.0
b1c37,matr,b1,50,623.0,648.0,1,623.0,0,1.05673067,0.1509634730188177,0.0025650628715486153,0.0,0.0,-736.1819440287118,0.005005005005005005
b1c37,matr,b1,100,623.0,648.0,1,623.0,0,1.067249742,0.10726527752503622,0.0006310204812481175,0.0,0.00023362434764935837,-725.8073446391168,0.0
b1c38,matr,b1,25,593.0,617.0,1,593.0,0,1.032820248,0.21082547241378044,0.010025037692307665,0.0,0.00022724203487307882,-757.1047803253216,0.8198198198198198
b1c38,matr,b1,50,593.0,617.0,1,593.0,0,1.0545690620000001,0.1506542677404565,0.0025552949771908634,0.0,0.00016234955145231196,-742.1867479229073,0.0
b1c38,matr,b1,100,593.0,617.0,1,593.0,0,1.0650434910000002,0.10704281096763395,0.0006299331899189847,0.0,0.000594799411761682,-736.8619821746368,0.0
b1c39,matr,b1,25,593.0,625.0,1,593.0,0,1.041947732,0.21268918150435714,0.010125961769230757,0.0,0.003607845923406762,-793.5364999822245,0.0
b1c39,matr,b1,50,593.0,625.0,1,593.0,0,1.064080898,0.15201389542798974,0.002592066002400952,0.0,0.0030030872245108897,-756.4184910680242,0.02702702702702703
b1c39,matr,b1,100,593.0,625.0,1,593.0,0,1.0748024090000003,0.10802391271275459,0.0006417493183318292,0.0,0.0034136825016795468,-751.2971864606607,0.0
b1c4,matr,b1,25,1681.0,1708.0,0,1681.0,0,1.0382155839999998,0.2119295613955442,0.010126333769230767,0.0,0.0031461955233455094,-743.4424513832928,0.0
b1c4,matr,b1,50,1681.0,1708.0,0,1681.0,0,1.060791694,0.1515478595654804,0.002620656091236492,0.0,0.0022535583890403873,-735.2233037126568,0.03903903903903904
b1c4,matr,b1,100,1681.0,1708.0,0,1681.0,0,1.072015096,0.107747024218523,0.0006617035151515145,0.0,0.0016036133498199658,-743.460774350281,0.0
b1c40,matr,b1,25,921.0,966.0,1,921.0,0,1.043347156,0.21297469718984943,0.010131989538461525,0.0,1.3537502745276542e-05,-769.2674286915769,0.0
b1c40,matr,b1,50,921.0,966.0,1,921.0,0,1.065427626,0.1522059992163605,0.002588597027611044,0.0,9.671659117590749e-06,-766.1800304054348,0.0
b1c40,matr,b1,100,921.0,966.0,1,921.0,0,1.0760606780000002,0.10815058448963055,0.0006377398223822384,0.0,0.00022001170979919565,-754.4165264435221,0.011011011011011011
b1c41,matr,b1,25,1007.0,1051.0,1,1007.0,0,1.039208048,0.2121298444768489,0.010091841692307677,0.0,0.0014808903213965321,-770.9652768572112,0.0
b1c41,matr,b1,50,1007.0,1051.0,1,1007.0,0,1.061260692,0.1516108818208783,0.002583544902761095,0.0,0.001344848633304103,-748.3013287976341,0.0
b1c41,matr,b1,100,1007.0,1051.0,1,1007.0,0,1.072057919,0.10774786429432158,0.0006431646438643815,0.0,0.0020644614219035634,-757.459854050996,0.005005005005005005
b1c42,matr,b1,25,663.0,702.0,1,663.0,0,1.040131892,0.21231840772410276,0.010102874153846168,0.0,6.433551565569126e-05,-770.8879033546037,0.0
b1c42,matr,b1,50,663.0,702.0,1,663.0,0,1.062173754,0.15174122269679022,0.0025843073949579744,0.0,4.5963512494457334e-05,-777.101778801888,0.044044044044044044
b1c42,matr,b1,100,663.0,702.0,1,663.0,0,1.073050292,0.10784747051683381,0.0006459453825382521,0.0,0.0027689008277642355,-743.3675242412044,1.0
b1c43,matr,b1,25,627.0,651.0,1,627.0,0,1.028307184,0.20990382958062234,0.009958407923076893,0.0,0.0013367124807571844,-761.6424470279898,0.012012012012012012
b1c43,matr,b1,50,627.0,651.0,1,627.0,0,1.049716032,0.14996054487638866,0.0025251948235294145,0.0,0.0009549199823065341,-748.1786131354484,0.0
b1c43,matr,b1,100,627.0,651.0,1,627.0,0,1.059816973,0.10651927174383316,0.0006126522802280252,0.0,0.0006786642075333406,-726.1868056027033,0.0
b1c44,matr,b1,25,576.0,616.0,1,576.0,0,1.044332276,0.21317500886454635,0.010110934692307661,0.0,0.0,-750.5905620038881,0.04104104104104104
b1c44,matr,b1,50,576.0,616.0,1,576.0,0,1.065953996,0.15228043121877477,0.0025553977430972335,0.0,0.0015198806084709342,-773.2814388753748,0.0
b1c44,matr,b1,100,576.0,616.0,1,576.0,0,1.075973651,0.10814523166595694,0.0006130317737773738,0.0,0.0010850616827181429,-748.0577317556455,0.042042042042042045
b1c45,matr,b1,25,564.0,599.0,1,564.0,0,1.043779304,0.21306260397623508,0.010129080538461524,0.0,0.003639116148808826,-764.3717307076037,0.0
b1c45,matr,b1,50,564.0,599.0,1,564.0,0,1.0657453359999998,0.15225094610994017,0.002581127404561843,0.0,0.004102491251753449,-754.6869505079142,0.0
b1c45,matr,b1,100,564.0,599.0,1,564.0,0,1.076287856,0.10817367986351144,0.0006333010081008085,0.0,0.004413580415174816,-724.4721724501396,0.0
b1c5,matr,b1,25,909.0,1074.0,1,909.0,0,1.036100924,0.21149823576869342,0.01007584599999999,-0.0037160246684168037,0.0034350903088610336,-756.5974829241986,0.003003003003003003
b1c5,matr,b1,50,909.0,1074.0,1,909.0,0,1.058480472,0.15121706581699043,0.0026027682593037296,0.0,0.0031114387872361775,-731.7248505284722,0.0
b1c5,matr,b1,100,909.0,1074.0,1,909.0,0,1.0695241690000001,0.10749622493650526,0.000652673563156314,0.0,0.0045585738675144385,-734.0062174703446,0.0
b1c6,matr,b1,25,614.0,636.0,1,614.0,0,1.037080256,0.21169911710529182,0.010123225307692291,0.0,0.0005606147740216573,-737.026433093318,0.03403403403403404
b1c6,matr,b1,50,614.0,636.0,1,614.0,0,1.0595033879999998,0.151364000532829,0.0026080716638655467,0.0,0.00040052254043047115,-738.3238055261777,0.0
b1c6,matr,b1,100,614.0,636.0,1,614.0,0,1.070102667,0.10755540459278748,0.0006374599969997011,0.0,0.0012039865926511434,-734.3958202310284,0.04504504504504504
b1c7,matr,b1,25,820.0,870.0,1,820.0,0,1.052740328,0.2148927828917342,0.010170829230769228,0.0,0.0,-749.9965673010377,0.0
b1c7,matr,b1,50,820.0,870.0,1,820.0,0,1.075190516,0.1536016749116641,0.0026154764369747873,0.0,0.0008459456926105764,-749.8300336706851,0.8588588588588588
b1c7,matr,b1,100,820.0,870.0,1,820.0,0,1.085957168,0.10914579136054847,0.0006454022130213072,0.0,0.0018140725213010103,-743.1234988143951,0.03903903903903904
b1c8,matr,b1,25,879.0,879.0,1,879.0,1,1.050290556,0.21439372776979848,0.010249093230769231,0.0,0.0,-749.1140671247315,0.0
b1c8,matr,b1,50,879.0,879.0,1,879.0,1,1.072789118,0.15325966549358602,0.002628968926770709,0.0,0.0,-744.8379876865022,0.031031031031031032
b1c8,matr,b1,100,879.0,879.0,1,879.0,1,1.083824218,0.10893185919541476,0.0006556275559555982,0.0,0.0013920810641123963,-739.0944255104779,0.0
b1c9,matr,b1,25,1014.0,1054.0,1,1014.0,0,1.0430695040000002,0.21291985513835476,0.010185200153846139,0.0,0.0,-741.3615291561164,0.0
b1c9,matr,b1,50,1014.0,1054.0,1,1014.0,0,1.0655286800000001,0.15222303217736669,0.0026210885186074505,0.0,0.0,-742.7782473072884,0.03303303303303303
b1c9,matr,b1,100,1014.0,1054.0,1,1014.0,0,1.0768228499999999,0.10822909190212264,0.0006638219873987426,0.0,0.0,-734.3325338852059,0.0
b2c0,matr,b2,25,453.0,477.0,0,453.0,0,1.104835152,0.00173006355978501,0.00016123899999999117,0.0,0.002054849068411866,-3.4784342838498787,0.0
b2c0,matr,b2,50,453.0,477.0,0,453.0,0,1.10517512,0.0029640238408622783,2.2021022809123373e-05,0.0,0.003213743855703217,36.278292590217916,0.0
b2c0,matr,b2,100,453.0,477.0,0,453.0,0,1.105038492,0.0031193638971328745,1.6304494449441347e-05,0.0,0.004020904385273432,48.19990870432537,1.0
b2c1,matr,b2,25,461.0,489.0,0,461.0,0,1.1070002479999999,0.0011079513924789376,3.0378307692289873e-05,0.0,0.004037233477341559,3.4635643394152567,1.0
b2c1,matr,b2,50,461.0,489.0,0,461.0,0,1.1069323379999998,0.0012090109972849815,1.648895558223039e-05,0.0,0.003013798705129157,11.476453726657269,0.0
b2c1,matr,b2,100,461.0,489.0,0,461.0,0,1.10494644,0.003409138815096857,-3.328610021002073e-05,-0.009581704997614094,0.0029847274924984894,26.417168997251224,0.0
b2c10,matr,b2,25,461.0,491.0,0,461.0,0,1.110786812,0.0010882564941483166,0.00010733438461537209,0.0,0.0,10.699557825285524,0.0030030030030029978
b2c10,matr,b2,50,461.0,491.0,0,461.0,0,1.1092380512,0.01587602852300444,-0.0001949324715486191,0.0,0.0,25.3213933378114,0.0030030030030029978
b2c10,matr,b2,100,461.0,491.0,0,461.0,0,1.1111485095999998,0.011546364575546877,5.46512720071918e-05,0.0,0.0,32.208899434566206,-0.03803803803803804
b2c11,matr,b2,25,430.0,450.0,0,430.0,0,1.098690784,0.0014117469177384397,0.00017621623076922486,0.0,0.0012185057846854212,11.762603405828258,0.0
b2c11,matr,b2,50,430.0,450.0,0,430.0,0,1.0970766780000003,0.01919297832888153,-0.00017203914045617742,0.0,0.0016376132966203383,16.46254577592731,0.0
b2c11,matr,b2,100,430.0,450.0,0,430.0,0,1.101019946,0.014231589224063628,0.00011564709150915488,0.0,0.0035417354470233505,22.346803195066173,0.0
b2c12,matr,b2,25,436.0,466.0,0,436.0,0,1.10320544,0.0010417145547605648,7.772007692305408e-05,0.0,0.0,5.305418208801939,0.0
b2c12,matr,b2,50,436.0,466.0,0,436.0,0,1.1037090800000002,0.0019784386432740316,2.71850852341028e-05,0.0,0.0,14.356381119920115,0.0
b2c12,matr,b2,100,436.0,466.0,0,436.0,0,1.1041123279999998,0.002107468452768865,3.221619081907467e-05,0.0,8.284436719908384e-05,15.586672168143991,0.0
b2c13,matr,b2,25,436.0,462.0,0,436.0,0,1.095977404,0.0005394871308789401,3.658153846131712e-06,0.0,0.0,-3.018384973863135,1.0
b2c13,matr,b2,50,436.0,462.0,0,436.0,0,1.095382174,0.001432139768571488,-5.308797599039492e-05,0.0,4.930581812633875e-05,13.748443108340894,0.0
b2c13,matr,b2,100,436.0,462.0,0,436.0,0,1.094944933,0.0014534818269971584,-1.1630218421841493e-05,0.0,0.0005926529558469074,5.058315631002301,0.0
b2c14,matr,b2,25,404.0,433.0,0,404.0,0,1.083535872,0.0007592286203878227,-7.341384615385091e-05,0.0,0.0,7.40363272390357,1.0
b2c14,matr,b2,50,404.0,433.0,0,404.0,0,1.082449972,0.001964302430690343,-9.468531092436344e-05,0.0,0.00019531505014255593,17.50529149589238,0.0
b2c14,matr,b2,100,404.0,433.0,0,404.0,0,1.079302612,0.0035302892922614753,-0.00010136840564056654,0.0,0.00020718178446921208,34.69631684808439,1.0
b2c15,matr,b2,25,385.0,404.0,0,385.0,0,1.071211528,0.0011102453492881476,8.688276923076327e-05,0.0,0.0,0.7908713371627982,1.0
b2c15,matr,b2,50,385.0,404.0,0,385.0,0,1.072196154,0.0016818043098065806,8.164383673469372e-05,0.0,0.0018172250326270838,-0.5773861049240168,1.0
b2c15,matr,b2,100,385.0,404.0,0,385.0,0,1.0749797360000002,0.0030771573711956893,9.309728292828653e-05,0.0,0.0016392360733540516,18.494436792661645,1.0
b2c16,matr,b2,25,447.0,475.0,0,447.0,0,1.0973737239999999,0.001170766356291485,0.00011780230769229224,0.0,1.0612524845741945e-05,24.12469256295492,0.006006006006006009
b2c16,matr,b2,50,447.0,475.0,0,447.0,0,1.097697706,0.0020648668078508113,1.9246631452583268e-05,0.0,1.1599575550742879e-05,31.683419619896995,-0.028028028028028028
b2c16,matr,b2,100,447.0,475.0,0,447.0,0,1.097015996,0.001978627807644478,-1.3775005100517213e-05,0.0,8.286550247688996e-06,38.88757316957776,-0.028028028028028028
